
Norge,61.1529386,8.7876653,5421,15:06-04/13-2023,2023-04-14 00:34:21.489037,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Norge,61.1529386,8.7876653,5421,19:26-04/13-2023,2023-04-14 00:34:21.489044,https://www.nrk.no/sport/stavas-skistad-sier-nei-til-landslaget-1.16372860
Island,64.9841821,-18.1059013,341,19:26-04/13-2023,2023-04-14 00:34:21.489050,https://www.nrk.no/sport/stavas-skistad-sier-nei-til-landslaget-1.16372860
Norge,61.1529386,8.7876653,5421,18:41-04/13-2023,2023-04-14 00:34:21.489058,https://www.nrk.no/vestfoldogtelemark/overvakingsvideo-avslorer_-la-ut-gjenstander-i-togsporet-to-ganger-1.16372734
Mali,16.3700359,-2.2900239,20251,18:50-04/13-2023,2023-04-14 00:34:21.489066,https://www.nrk.no/mr/mc-ulykke-i-surnadal-1.16372837
Norge,61.1529386,8.7876653,5421,18:50-04/13-2023,2023-04-14 00:34:21.489072,https://www.nrk.no/mr/mc-ulykke-i-surnadal-1.16372837
Island,64.9841821,-18.1059013,341,18:50-04/13-2023,2023-04-14 00:34:21.489077,https://www.nrk.no/mr/mc-ulykke-i-surnadal-1.16372837
Ukraina,49.4871968,31.2718321,43734,15:51-04/13-2023,2023-04-14 00:34:21.489083,https://www.nrk.no/vestland/ukrainske-natallia-blir-integrert-gjennom-frisorsalongen-1.16369434
Norge,61.1529386,8.7876653,5421,15:51-04/13-2023,2023-04-14 00:34:21.489090,https://www.nrk.no/vestland/ukrainske-natallia-blir-integrert-gjennom-frisorsalongen-1.16369434
Norge,61.1529386,8.7876653,5421,18:39-04/13-2023,2023-04-14 00:34:21.489098,https://www.nrk.no/rogaland/lasse-feat.-certifiedaskil-sin-hawaii-lat-suste-til-topp-pa-spotify-1.16372605
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:34:21.489107,https://www.nrk.no/osloogviken/xl/en-fengslende-historie-1.16365722
Tyskland,51.1638175,10.4478313,83784,Unknown,2023-04-14 00:34:21.489113,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549
Colombia,4.099917,-72.9088133,50883,Unknown,2023-04-14 00:34:21.489120,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549
Saudi-Arabia,25.6242618,42.3528328,34814,Unknown,2023-04-14 00:34:21.489126,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549
Portugal,39.6621648,-8.1353519,10197,Unknown,2023-04-14 00:34:21.489132,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-14 00:34:21.489137,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549
