
Portugal,39.6621648,-8.1353519,10197,21:13-04/13-2023,2023-04-14 00:25:12.103874,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Danmark,55.670249,10.3333283,5792,21:13-04/13-2023,2023-04-14 00:25:12.103880,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Slovakia,48.7411522,19.4528646,5457,21:13-04/13-2023,2023-04-14 00:25:12.103886,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Norge,61.1529386,8.7876653,5421,21:13-04/13-2023,2023-04-14 00:25:12.103892,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Luxembourg,49.8158683,6.1296751,626,21:13-04/13-2023,2023-04-14 00:25:12.103899,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Island,64.9841821,-18.1059013,341,21:13-04/13-2023,2023-04-14 00:25:12.103905,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Liechtenstein,47.1416307,9.5531527,38,21:13-04/13-2023,2023-04-14 00:25:12.103911,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
USA,39.7837304,-100.445882,331003,15:06-04/13-2023,2023-04-14 00:25:12.103918,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Russland,64.6863136,97.7453061,145934,15:06-04/13-2023,2023-04-14 00:25:12.103925,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Iran,32.6475314,54.5643516,83993,15:06-04/13-2023,2023-04-14 00:25:12.103931,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Nord-Korea,40.3736611,127.0870417,25779,15:06-04/13-2023,2023-04-14 00:25:12.103937,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Norge,61.1529386,8.7876653,5421,15:06-04/13-2023,2023-04-14 00:25:12.103943,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Norge,61.1529386,8.7876653,5421,19:26-04/13-2023,2023-04-14 00:25:12.103950,https://www.nrk.no/sport/stavas-skistad-sier-nei-til-landslaget-1.16372860
Island,64.9841821,-18.1059013,341,19:26-04/13-2023,2023-04-14 00:25:12.103956,https://www.nrk.no/sport/stavas-skistad-sier-nei-til-landslaget-1.16372860
Norge,61.1529386,8.7876653,5421,18:41-04/13-2023,2023-04-14 00:25:12.103962,https://www.nrk.no/vestfoldogtelemark/overvakingsvideo-avslorer_-la-ut-gjenstander-i-togsporet-to-ganger-1.16372734
Mali,16.3700359,-2.2900239,20251,18:50-04/13-2023,2023-04-14 00:25:12.103970,https://www.nrk.no/mr/mc-ulykke-i-surnadal-1.16372837
Norge,61.1529386,8.7876653,5421,18:50-04/13-2023,2023-04-14 00:25:12.103975,https://www.nrk.no/mr/mc-ulykke-i-surnadal-1.16372837
Island,64.9841821,-18.1059013,341,18:50-04/13-2023,2023-04-14 00:25:12.103980,https://www.nrk.no/mr/mc-ulykke-i-surnadal-1.16372837
Ukraina,49.4871968,31.2718321,43734,15:51-04/13-2023,2023-04-14 00:25:12.103986,https://www.nrk.no/vestland/ukrainske-natallia-blir-integrert-gjennom-frisorsalongen-1.16369434
Norge,61.1529386,8.7876653,5421,15:51-04/13-2023,2023-04-14 00:25:12.103992,https://www.nrk.no/vestland/ukrainske-natallia-blir-integrert-gjennom-frisorsalongen-1.16369434
Norge,61.1529386,8.7876653,5421,18:39-04/13-2023,2023-04-14 00:25:12.103999,https://www.nrk.no/rogaland/lasse-feat.-certifiedaskil-sin-hawaii-lat-suste-til-topp-pa-spotify-1.16372605
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.104006,https://www.nrk.no/osloogviken/xl/en-fengslende-historie-1.16365722
Tyskland,51.1638175,10.4478313,83784,Unknown,2023-04-14 00:25:12.104012,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549
Colombia,4.099917,-72.9088133,50883,Unknown,2023-04-14 00:25:12.104018,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549
