name,latitude,longitude,population,time_Date,gathered_Date,url
Norge,61.1529386,8.7876653,5421,06:00-04/19-2023,2023-04-22 00:30:58.953915,https://www.nrk.no/kultur/anmeldelse_-_bilde-av-en-brennende-tesla_-av-fanny-vaager-og-annika-linn-verdal-homme-1.16372283
New Zealand,-41.5000831,172.8344077,4822,06:00-04/19-2023,2023-04-22 00:30:58.953921,https://www.nrk.no/kultur/anmeldelse_-_bilde-av-en-brennende-tesla_-av-fanny-vaager-og-annika-linn-verdal-homme-1.16372283
Kina,35.000074,104.999927,1439324,13:57-04/21-2023,2023-04-22 00:30:58.953928,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
USA,39.7837304,-100.445882,331003,13:57-04/21-2023,2023-04-22 00:30:58.953934,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Pakistan,30.3308401,71.247499,220892,13:57-04/21-2023,2023-04-22 00:30:58.953940,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Russland,64.6863136,97.7453061,145934,13:57-04/21-2023,2023-04-22 00:30:58.953946,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Tyskland,51.1638175,10.4478313,83784,13:57-04/21-2023,2023-04-22 00:30:58.953952,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Australia,-24.7761086,134.755,25500,13:57-04/21-2023,2023-04-22 00:30:58.953958,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Sverige,59.6749712,14.5208584,10099,13:57-04/21-2023,2023-04-22 00:30:58.953964,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Sveits,46.7985624,8.2319736,8655,13:57-04/21-2023,2023-04-22 00:30:58.953970,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Norge,61.1529386,8.7876653,5421,13:57-04/21-2023,2023-04-22 00:30:58.953975,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Svalbard,78.7198519,20.3493328,,13:57-04/21-2023,2023-04-22 00:30:58.953982,https://www.nrk.no/urix/advarer-om-at-verden-kan-bli-1_5-grader-varmere-allerede-neste-ar-1.16377974
Danmark,55.670249,10.3333283,5792,16:44-04/21-2023,2023-04-22 00:30:58.953988,https://www.nrk.no/nordland/historisk-lederkabal-i-arbeiderpartiet-_-ingen-fra-nord-norge-eller-trondelag-1.16382686
Norge,61.1529386,8.7876653,5421,16:44-04/21-2023,2023-04-22 00:30:58.953995,https://www.nrk.no/nordland/historisk-lederkabal-i-arbeiderpartiet-_-ingen-fra-nord-norge-eller-trondelag-1.16382686
Danmark,55.670249,10.3333283,5792,17:36-04/21-2023,2023-04-22 00:30:58.954002,https://www.nrk.no/osloogviken/ungdomsleder-fra-moss-siktet-for-overgrep-mot-19-barn-1.16383044
Norge,61.1529386,8.7876653,5421,17:36-04/21-2023,2023-04-22 00:30:58.954008,https://www.nrk.no/osloogviken/ungdomsleder-fra-moss-siktet-for-overgrep-mot-19-barn-1.16383044
USA,39.7837304,-100.445882,331003,14:10-05/22-2022,2023-04-22 00:30:58.954014,https://www.nrk.no/kultur/xl/kvifor-graet-matoma_-1.15960948
Norge,61.1529386,8.7876653,5421,14:10-05/22-2022,2023-04-22 00:30:58.954019,https://www.nrk.no/kultur/xl/kvifor-graet-matoma_-1.15960948
Tyrkia,38.9597594,34.9249653,84339,13:01-06/07-2021,2023-04-22 00:30:58.954025,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Iran,32.6475314,54.5643516,83993,13:01-06/07-2021,2023-04-22 00:30:58.954030,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Storbritannia,54.7023545,-3.2765753,67886,13:01-06/07-2021,2023-04-22 00:30:58.954039,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Frankrike,46.603354,1.8883335,65274,13:01-06/07-2021,2023-04-22 00:30:58.954045,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Italia,42.6384261,12.674297,60462,13:01-06/07-2021,2023-04-22 00:30:58.954051,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Irak,33.0955793,44.1749775,40222,13:01-06/07-2021,2023-04-22 00:30:58.954057,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Syria,34.6401861,39.0494106,17501,13:01-06/07-2021,2023-04-22 00:30:58.954063,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Belgia,50.6402809,4.6667145,11590,13:01-06/07-2021,2023-04-22 00:30:58.954068,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Hellas,38.9953683,21.9877132,10423,13:01-06/07-2021,2023-04-22 00:30:58.954074,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Danmark,55.670249,10.3333283,5792,13:01-06/07-2021,2023-04-22 00:30:58.954079,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Norge,61.1529386,8.7876653,5421,13:01-06/07-2021,2023-04-22 00:30:58.954085,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Grønland,77.6192349,-42.8125967,57,13:01-06/07-2021,2023-04-22 00:30:58.954094,https://www.nrk.no/dokumentar/xl/den-lille-gutten-som-kom-flytende-til-karmoy-1.15382958
Russland,64.6863136,97.7453061,145934,11:26-12/27-2021,2023-04-22 00:30:58.954101,https://www.nrk.no/osloogviken/xl/hver-attende-kvinne-opplever-stalking-_-vibeke-foler-seg-overvaket-av-nabo-1.15744989
Frankrike,46.603354,1.8883335,65274,11:26-12/27-2021,2023-04-22 00:30:58.954111,https://www.nrk.no/osloogviken/xl/hver-attende-kvinne-opplever-stalking-_-vibeke-foler-seg-overvaket-av-nabo-1.15744989
Ukraina,49.4871968,31.2718321,43734,11:26-12/27-2021,2023-04-22 00:30:58.954117,https://www.nrk.no/osloogviken/xl/hver-attende-kvinne-opplever-stalking-_-vibeke-foler-seg-overvaket-av-nabo-1.15744989
Norge,61.1529386,8.7876653,5421,11:26-12/27-2021,2023-04-22 00:30:58.954124,https://www.nrk.no/osloogviken/xl/hver-attende-kvinne-opplever-stalking-_-vibeke-foler-seg-overvaket-av-nabo-1.15744989
Tyskland,51.1638175,10.4478313,83784,08:10-11/07-2021,2023-04-22 00:30:58.954130,https://www.nrk.no/klima/xl/flaumkatastrofen-i-europa_-da-ekstremveret-bernd-trefte-tyske-ahrdalen-1.15697239
Afghanistan,33.7680065,66.2385139,38928,08:10-11/07-2021,2023-04-22 00:30:58.954137,https://www.nrk.no/klima/xl/flaumkatastrofen-i-europa_-da-ekstremveret-bernd-trefte-tyske-ahrdalen-1.15697239
Norge,61.1529386,8.7876653,5421,08:10-11/07-2021,2023-04-22 00:30:58.954143,https://www.nrk.no/klima/xl/flaumkatastrofen-i-europa_-da-ekstremveret-bernd-trefte-tyske-ahrdalen-1.15697239
USA,39.7837304,-100.445882,331003,14:26-04/21-2023,2023-04-22 00:30:58.954150,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Russland,64.6863136,97.7453061,145934,14:26-04/21-2023,2023-04-22 00:30:58.954155,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Italia,42.6384261,12.674297,60462,14:26-04/21-2023,2023-04-22 00:30:58.954161,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Sudan,14.5844444,29.4917691,43849,14:26-04/21-2023,2023-04-22 00:30:58.954166,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Polen,52.215933,19.134422,37847,14:26-04/21-2023,2023-04-22 00:30:58.954171,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Peru,-6.8699697,-75.0458515,32972,14:26-04/21-2023,2023-04-22 00:30:58.954176,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Sverige,59.6749712,14.5208584,10099,14:26-04/21-2023,2023-04-22 00:30:58.954182,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Danmark,55.670249,10.3333283,5792,14:26-04/21-2023,2023-04-22 00:30:58.954187,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Norge,61.1529386,8.7876653,5421,14:26-04/21-2023,2023-04-22 00:30:58.954219,https://www.nrk.no/norge/gjengtopp-pagrepet-for-grovt-bedrageri-1.16382786
Norge,61.1529386,8.7876653,5421,12:30-04/21-2023,2023-04-22 00:30:58.954226,https://www.nrk.no/ytring/bygda-vil-ha-deg_-1.16381172
Norge,61.1529386,8.7876653,5421,11:25-04/16-2023,2023-04-22 00:30:58.954231,https://www.nrk.no/ytring/lokk-oss-ut-pa-landet-1.16362748
India,22.3511148,78.6677428,1380004,Unknown,2023-04-22 00:30:58.954237,https://www.nrk.no/mat/oppskrifter-fra-_festen-etter-fasten_-1.15475331
Pakistan,30.3308401,71.247499,220892,Unknown,2023-04-22 00:30:58.954242,https://www.nrk.no/mat/oppskrifter-fra-_festen-etter-fasten_-1.15475331
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-22 00:30:58.954247,https://www.nrk.no/mat/oppskrifter-fra-_festen-etter-fasten_-1.15475331
Danmark,55.670249,10.3333283,5792,Unknown,2023-04-22 00:30:58.954260,https://www.nrk.no/vestland/1.14883017#1.16382956.1.16382956
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-22 00:30:58.954265,https://www.nrk.no/vestland/1.14883017#1.16382956.1.16382956
Norge,61.1529386,8.7876653,5421,14:04-04/22-2023,2023-04-22 12:09:31.044293,https://www.nrk.no/sport/xl/levde-drommelivet-_-men-bak-fasaden-raknet-alt-1.16297401
New Zealand,-41.5000831,172.8344077,4822,14:04-04/22-2023,2023-04-22 12:09:31.044309,https://www.nrk.no/sport/xl/levde-drommelivet-_-men-bak-fasaden-raknet-alt-1.16297401
Kina,35.000074,104.999927,1439324,13:32-04/22-2023,2023-04-22 12:09:31.044318,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
USA,39.7837304,-100.445882,331003,13:32-04/22-2023,2023-04-22 12:09:31.044326,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Russland,64.6863136,97.7453061,145934,13:32-04/22-2023,2023-04-22 12:09:31.044333,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Filippinene,12.7503486,122.7312101,109581,13:32-04/22-2023,2023-04-22 12:09:31.044341,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Tyskland,51.1638175,10.4478313,83784,13:32-04/22-2023,2023-04-22 12:09:31.044348,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Sudan,14.5844444,29.4917691,43849,13:32-04/22-2023,2023-04-22 12:09:31.044355,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Sverige,59.6749712,14.5208584,10099,13:32-04/22-2023,2023-04-22 12:09:31.044362,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Danmark,55.670249,10.3333283,5792,13:32-04/22-2023,2023-04-22 12:09:31.044369,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Norge,61.1529386,8.7876653,5421,13:32-04/22-2023,2023-04-22 12:09:31.044376,https://www.nrk.no/urix/bortforingssaken-pa-sjaelland_-saker-som-denne-ender-sjelden-godt-1.16380644
Danmark,55.670249,10.3333283,5792,13:51-04/22-2023,2023-04-22 12:09:31.044384,https://www.nrk.no/tromsogfinnmark/her-pagriper-pst-mannens-som-er-mistenkt-for-a-vaere-russisk-spion-1.16383702
Norge,61.1529386,8.7876653,5421,13:51-04/22-2023,2023-04-22 12:09:31.044391,https://www.nrk.no/tromsogfinnmark/her-pagriper-pst-mannens-som-er-mistenkt-for-a-vaere-russisk-spion-1.16383702
USA,39.7837304,-100.445882,331003,11:26-04/22-2023,2023-04-22 12:09:31.044398,https://www.nrk.no/trondelag/ny-studie-kobler-darlig-kosthold-til-14-millioner-tilfeller-av-diabetes-type-2-1.16377754
Canada,61.0666922,-107.991707,37742,11:26-04/22-2023,2023-04-22 12:09:31.044406,https://www.nrk.no/trondelag/ny-studie-kobler-darlig-kosthold-til-14-millioner-tilfeller-av-diabetes-type-2-1.16377754
Danmark,55.670249,10.3333283,5792,11:26-04/22-2023,2023-04-22 12:09:31.044414,https://www.nrk.no/trondelag/ny-studie-kobler-darlig-kosthold-til-14-millioner-tilfeller-av-diabetes-type-2-1.16377754
Norge,61.1529386,8.7876653,5421,11:26-04/22-2023,2023-04-22 12:09:31.044421,https://www.nrk.no/trondelag/ny-studie-kobler-darlig-kosthold-til-14-millioner-tilfeller-av-diabetes-type-2-1.16377754
New Zealand,-41.5000831,172.8344077,4822,11:26-04/22-2023,2023-04-22 12:09:31.044428,https://www.nrk.no/trondelag/ny-studie-kobler-darlig-kosthold-til-14-millioner-tilfeller-av-diabetes-type-2-1.16377754
Sudan,14.5844444,29.4917691,43849,Unknown,2023-04-22 12:09:31.044436,https://www.nrk.no/nyheter/australsk-avis_-komikeren-barry-humphries_-som-spilte-_dame-edna__-er-dod-1.16383680
Australia,-24.7761086,134.755,25500,Unknown,2023-04-22 12:09:31.044443,https://www.nrk.no/nyheter/australsk-avis_-komikeren-barry-humphries_-som-spilte-_dame-edna__-er-dod-1.16383680
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-22 12:09:31.044450,https://www.nrk.no/nyheter/australsk-avis_-komikeren-barry-humphries_-som-spilte-_dame-edna__-er-dod-1.16383680
Sudan,14.5844444,29.4917691,43849,Unknown,2023-04-22 12:09:31.044458,https://www.nrk.no/nyheter/tre-personer-tatt-av-skred-1.16383727
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-22 12:09:31.044463,https://www.nrk.no/nyheter/tre-personer-tatt-av-skred-1.16383727
Svalbard,78.7198519,20.3493328,,Unknown,2023-04-22 12:09:31.044469,https://www.nrk.no/nyheter/tre-personer-tatt-av-skred-1.16383727
Mali,16.3700359,-2.2900239,20251,12:25-04/22-2023,2023-04-22 12:09:31.044477,https://www.nrk.no/mr/naer-500-legar-har-signert-bekymringsbrev-om-helseplattformen--ber-styret-vurdere-utrullinga-1.16381385
Danmark,55.670249,10.3333283,5792,12:25-04/22-2023,2023-04-22 12:09:31.044484,https://www.nrk.no/mr/naer-500-legar-har-signert-bekymringsbrev-om-helseplattformen--ber-styret-vurdere-utrullinga-1.16381385
Norge,61.1529386,8.7876653,5421,12:25-04/22-2023,2023-04-22 12:09:31.044492,https://www.nrk.no/mr/naer-500-legar-har-signert-bekymringsbrev-om-helseplattformen--ber-styret-vurdere-utrullinga-1.16381385
Norge,61.1529386,8.7876653,5421,08:05-04/22-2023,2023-04-22 12:09:31.044501,https://www.nrk.no/dokumentar/xl/raymond-ble-til-etter-anonym-saeddonasjon-ved-legestudiet-pa-80-tallet-1.16287886
USA,39.7837304,-100.445882,331003,Unknown,2023-04-22 12:09:31.044509,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Japan,36.5748441,139.2394179,126476,Unknown,2023-04-22 12:09:31.044516,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Tyrkia,38.9597594,34.9249653,84339,Unknown,2023-04-22 12:09:31.044522,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Tyskland,51.1638175,10.4478313,83784,Unknown,2023-04-22 12:09:31.044528,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Sør-Korea,36.638392,127.6961188,51269,Unknown,2023-04-22 12:09:31.044534,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Spania,39.3260685,-4.8379791,46755,Unknown,2023-04-22 12:09:31.044542,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Australia,-24.7761086,134.755,25500,Unknown,2023-04-22 12:09:31.044547,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Mali,16.3700359,-2.2900239,20251,Unknown,2023-04-22 12:09:31.044553,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-22 12:09:31.044559,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Serbia,44.0165,21.0059,9737,Unknown,2023-04-22 12:09:31.044565,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Østerrike,47.59397,14.12456,9006,Unknown,2023-04-22 12:09:31.044571,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Sveits,46.7985624,8.2319736,8655,Unknown,2023-04-22 12:09:31.044578,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-22 12:09:31.044583,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
New Zealand,-41.5000831,172.8344077,4822,Unknown,2023-04-22 12:09:31.044589,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Moldova,47.2879608,28.5670941,4034,Unknown,2023-04-22 12:09:31.044596,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Litauen,55.3500003,23.7499997,2722,Unknown,2023-04-22 12:09:31.044602,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383609.1.16383609
Frankrike,46.603354,1.8883335,65274,12:19-04/22-2023,2023-04-22 12:09:31.044609,https://www.nrk.no/sport/erik-huseklepp_-_-den-kampen-glemmer-jeg-aldri-1.16310826
Spania,39.3260685,-4.8379791,46755,12:19-04/22-2023,2023-04-22 12:09:31.044615,https://www.nrk.no/sport/erik-huseklepp_-_-den-kampen-glemmer-jeg-aldri-1.16310826
Mali,16.3700359,-2.2900239,20251,12:19-04/22-2023,2023-04-22 12:09:31.044621,https://www.nrk.no/sport/erik-huseklepp_-_-den-kampen-glemmer-jeg-aldri-1.16310826
Serbia,44.0165,21.0059,9737,12:19-04/22-2023,2023-04-22 12:09:31.044628,https://www.nrk.no/sport/erik-huseklepp_-_-den-kampen-glemmer-jeg-aldri-1.16310826
Norge,61.1529386,8.7876653,5421,12:19-04/22-2023,2023-04-22 12:09:31.044634,https://www.nrk.no/sport/erik-huseklepp_-_-den-kampen-glemmer-jeg-aldri-1.16310826
Litauen,55.3500003,23.7499997,2722,12:19-04/22-2023,2023-04-22 12:09:31.044640,https://www.nrk.no/sport/erik-huseklepp_-_-den-kampen-glemmer-jeg-aldri-1.16310826
Kina,35.000074,104.999927,1439324,09:18-04/22-2023,2023-04-22 12:09:31.044677,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
USA,39.7837304,-100.445882,331003,09:18-04/22-2023,2023-04-22 12:09:31.044685,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Russland,64.6863136,97.7453061,145934,09:18-04/22-2023,2023-04-22 12:09:31.044691,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Japan,36.5748441,139.2394179,126476,09:18-04/22-2023,2023-04-22 12:09:31.044698,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Filippinene,12.7503486,122.7312101,109581,09:18-04/22-2023,2023-04-22 12:09:31.044705,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Tyskland,51.1638175,10.4478313,83784,09:18-04/22-2023,2023-04-22 12:09:31.044712,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Storbritannia,54.7023545,-3.2765753,67886,09:18-04/22-2023,2023-04-22 12:09:31.044719,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Sudan,14.5844444,29.4917691,43849,09:18-04/22-2023,2023-04-22 12:09:31.044726,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Malaysia,4.5693754,102.2656823,32366,09:18-04/22-2023,2023-04-22 12:09:31.044733,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Australia,-24.7761086,134.755,25500,09:18-04/22-2023,2023-04-22 12:09:31.044739,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Guinea,10.7226226,-10.7083587,13133,09:18-04/22-2023,2023-04-22 12:09:31.044746,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Papua Ny-Guinea,-5.6816069,144.2489081,8947,09:18-04/22-2023,2023-04-22 12:09:31.044753,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Norge,61.1529386,8.7876653,5421,09:18-04/22-2023,2023-04-22 12:09:31.044760,https://www.nrk.no/urix/vrak-med-33-norske-krigsfanger-funnet-4000-meter-under-havet-1.16383452
Danmark,55.670249,10.3333283,5792,10:30-04/22-2023,2023-04-22 12:09:31.044767,https://www.nrk.no/innlandet/krf-landsmote-hamar-_-kamp-om-nestledervervet-1.16381600
Norge,61.1529386,8.7876653,5421,10:30-04/22-2023,2023-04-22 12:09:31.044773,https://www.nrk.no/innlandet/krf-landsmote-hamar-_-kamp-om-nestledervervet-1.16381600
Egypt,26.2540493,29.2675469,102334,12:23-04/22-2023,2023-04-22 12:09:31.044780,https://www.nrk.no/vestland/ny-rapport_-klimamalet-er-utanfor-rekkevidde-1.16379656
Danmark,55.670249,10.3333283,5792,12:23-04/22-2023,2023-04-22 12:09:31.044787,https://www.nrk.no/vestland/ny-rapport_-klimamalet-er-utanfor-rekkevidde-1.16379656
Norge,61.1529386,8.7876653,5421,12:23-04/22-2023,2023-04-22 12:09:31.044793,https://www.nrk.no/vestland/ny-rapport_-klimamalet-er-utanfor-rekkevidde-1.16379656
Danmark,55.670249,10.3333283,5792,11:02-04/22-2023,2023-04-22 12:09:31.044800,https://www.nrk.no/vestland/folk-stroymde-til-fagforbunda-under-streiken-1.16382654
Norge,61.1529386,8.7876653,5421,11:02-04/22-2023,2023-04-22 12:09:31.044806,https://www.nrk.no/vestland/folk-stroymde-til-fagforbunda-under-streiken-1.16382654
Taiwan,23.9739374,120.9820179,23817,10:03-04/22-2023,2023-04-22 12:09:31.044813,https://www.nrk.no/sapmi/norge-trekkes-frem-i-fn-for-a-bryte-menneskerettighetene-til-samer-pa-fosen-1.16379107
Norge,61.1529386,8.7876653,5421,10:03-04/22-2023,2023-04-22 12:09:31.044820,https://www.nrk.no/sapmi/norge-trekkes-frem-i-fn-for-a-bryte-menneskerettighetene-til-samer-pa-fosen-1.16379107
USA,39.7837304,-100.445882,331003,08:32-04/22-2023,2023-04-22 12:09:31.044828,https://www.nrk.no/sport/guro-reiten-og-chelsea-kan-revansjere-knusande-finaletap_-_-vanskeleg-a-svelgje-1.16379007
Mali,16.3700359,-2.2900239,20251,08:32-04/22-2023,2023-04-22 12:09:31.044835,https://www.nrk.no/sport/guro-reiten-og-chelsea-kan-revansjere-knusande-finaletap_-_-vanskeleg-a-svelgje-1.16379007
Sverige,59.6749712,14.5208584,10099,08:32-04/22-2023,2023-04-22 12:09:31.044842,https://www.nrk.no/sport/guro-reiten-og-chelsea-kan-revansjere-knusande-finaletap_-_-vanskeleg-a-svelgje-1.16379007
Serbia,44.0165,21.0059,9737,08:32-04/22-2023,2023-04-22 12:09:31.044849,https://www.nrk.no/sport/guro-reiten-og-chelsea-kan-revansjere-knusande-finaletap_-_-vanskeleg-a-svelgje-1.16379007
Norge,61.1529386,8.7876653,5421,08:32-04/22-2023,2023-04-22 12:09:31.044856,https://www.nrk.no/sport/guro-reiten-og-chelsea-kan-revansjere-knusande-finaletap_-_-vanskeleg-a-svelgje-1.16379007
Litauen,55.3500003,23.7499997,2722,08:32-04/22-2023,2023-04-22 12:09:31.044863,https://www.nrk.no/sport/guro-reiten-og-chelsea-kan-revansjere-knusande-finaletap_-_-vanskeleg-a-svelgje-1.16379007
USA,39.7837304,-100.445882,331003,Unknown,2023-04-22 12:09:31.044871,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Japan,36.5748441,139.2394179,126476,Unknown,2023-04-22 12:09:31.044877,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Tyrkia,38.9597594,34.9249653,84339,Unknown,2023-04-22 12:09:31.044882,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Tyskland,51.1638175,10.4478313,83784,Unknown,2023-04-22 12:09:31.044888,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Sør-Korea,36.638392,127.6961188,51269,Unknown,2023-04-22 12:09:31.044894,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Spania,39.3260685,-4.8379791,46755,Unknown,2023-04-22 12:09:31.044901,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Australia,-24.7761086,134.755,25500,Unknown,2023-04-22 12:09:31.044907,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Mali,16.3700359,-2.2900239,20251,Unknown,2023-04-22 12:09:31.044913,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-22 12:09:31.044918,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Serbia,44.0165,21.0059,9737,Unknown,2023-04-22 12:09:31.044924,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Østerrike,47.59397,14.12456,9006,Unknown,2023-04-22 12:09:31.044930,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Sveits,46.7985624,8.2319736,8655,Unknown,2023-04-22 12:09:31.044936,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-22 12:09:31.044942,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
New Zealand,-41.5000831,172.8344077,4822,Unknown,2023-04-22 12:09:31.044947,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
Moldova,47.2879608,28.5670941,4034,Unknown,2023-04-22 12:09:31.044953,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16383524.1.16383524
