url,datetime
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16379267.1.16379267,2023-04-19 12:10:51.899308
https://www.nrk.no/rogaland/disse-tre-arbeiderne-er-villige-til-a-streike-lenge-1.16374655,2023-04-19 12:10:52.050212
https://www.nrk.no/osloogviken/slik-skal-oslo-lose-krisen-med-ullern-helsehus-og-helsehusene-1.16353985,2023-04-19 12:10:52.106447
https://www.nrk.no/1.16364271,2023-04-19 12:10:52.403169
https://www.nrk.no/norge/resepsjonist-connie_-_-har-bare-fatt-litt-over-en-krone-i-lokale-lonnstillegg-siden-2016-1.16378395,2023-04-19 12:10:52.588045
https://www.nrk.no/innlandet/streik-forer-til-mangel-pa-ol-og-drikkevarer-_-skaper-bekymring-i-bransjen-1.16378354,2023-04-19 12:10:52.675972
https://www.nrk.no/ytring/vi-kan-miste-fantasien-1.16376634,2023-04-19 14:46:29.685393
https://www.nrk.no/osloogviken/kvinne-i-40-arene-angrepet-av-fem-store-hunder-i-askim-1.16380046,2023-04-19 14:46:29.862476
https://www.nrk.no/urix/to-kvinner-domt-til-livstid-for-drap-i-sverige-1.16380032,2023-04-19 14:46:29.869921
https://www.nrk.no/norge/advarer-ap-mot-a-vrake-bjornar-skjaeran-1.16379685,2023-04-19 14:46:30.190427
https://www.nrk.no/urix/ny-rettsrunde-i-london-for-45-aring-fra-drammen-_-tiltalt-i-grotesk-kastreringssak-1.16379622,2023-04-19 14:46:30.534236
https://www.nrk.no/vestland/skarpe-reaksjonar-pa-_verdsarv-skroting__-_-fullstendig-galimatias-1.16374275,2023-04-19 14:46:30.673769
https://www.nrk.no/rogaland/stor-brann-ute-av-kontroll-i-sandnes-1.16380259,2023-04-19 14:46:30.931968
https://www.nrk.no/mr/hos-mobelprodusenten-ekornes-i-sykkylven-streiker-390-arbeidere-for-forste-gang-siden-2.-verdenskrig-1.16376370,2023-04-19 14:46:31.708707
https://www.nrk.no/vestland/slik-rakar-streiken-vestland-1.16376571,2023-04-19 14:46:31.879636
https://www.nrk.no/sapmi/ruvdnoprinsa-haakon-galleda-guovdageainnu-skuvlla-ja-sami-allaskuvlla-1.16377025,2023-04-19 14:46:32.411622
https://www.nrk.no/osloogviken/leksefri-skole_-flere-laerere-i-moss-er-fortvilet-1.16329863,2023-04-19 14:46:32.469167
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16379982.1.16379982,2023-04-19 14:46:32.574480
https://www.nrk.no/rogaland/under-koronapandemien-stod-folk-i-ko-for-a-skaffe-hund.-no-slit-jonny-med-a-selje-kvalpane-1.16373331,2023-04-20 00:30:02.215583
https://www.nrk.no/nyheter/norsk-dramaserie-karet-til-arets-beste-i-cannes-1.16380645,2023-04-20 00:30:02.333741
https://www.nrk.no/sport/misset-sin-forste-straffe-pa-to-ar-_-sa-skrev-erling-braut-haaland-igjen-historie-1.16380552,2023-04-20 00:30:02.561443
https://www.nrk.no/vestfoldogtelemark/etter-22-ar-fikk-de-beskjed-om-at-ferieparadiset-i-kragero-var-ulovlig-1.16369474,2023-04-20 00:30:02.879542
https://www.nrk.no/urix/florida-forbyr-undervisning-om-seksuelle-minoriteter-1.16380408,2023-04-20 00:30:02.933460
https://www.nrk.no/norge/dette-er-bobla-som-gjor-solen-farlig-na-1.16379506,2023-04-20 00:30:03.434795
https://www.nrk.no/nordland/nrk-svarer_-okonomiprofessor-seier-at-lonsoppgjeret-vil-paverke-andre-oppgjer-1.16380313,2023-04-20 00:30:03.460375
https://www.nrk.no/sport/ellevilt-drama-i-malbonanza-_-lillestrom-avgjorde-langt-pa-overtid-1.16380451,2023-04-20 00:30:04.001387
https://www.nrk.no/nordland/xl/de-siste-dosdomte_-i-fredsdagane-i-1945-vart-kjell-_15_-slatt-i-hel-i-fengselet-1.16372397,2023-04-20 00:30:04.874715
https://www.nrk.no/kultur/sakkyndig-vurdering-stotter-hilde-rod-larsen_-_-opptradt-uryddig-og-i-strid-med-praksis-1.16377019,2023-04-20 00:30:04.874839
https://www.nrk.no/tromsogfinnmark/mdg-og-hoyre-krever-raskere-oppfolging-av-naturavtale-1.16373184,2023-04-20 00:30:05.143491
https://www.nrk.no/tromsogfinnmark/politikere-om-skyggekrigen-dokumentar-om-russiske-fiskefartoy-1.16379465,2023-04-20 00:30:05.376753
https://www.nrk.no/vestfoldogtelemark/ekspertene-svarer-pa-dine-sporsmal-om-vekt-og-kosthold-1.16376676,2023-04-20 00:30:05.571097
"https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380624,1.16380624",2023-04-20 00:30:06.099918
https://www.nrk.no/norge/unge-trener-mer-enn-for-1.16376706,2023-04-20 00:30:06.109348
https://www.nrk.no/urix/demonstrerer-for-bedre-eldreomsorg_-_-folk-er-redde-1.16377200,2023-04-20 00:30:06.180637
https://www.nrk.no/urix/ei-reise-i-europeisk-historie_-aldri-meir-napoleon_-1.16371487,2023-04-20 00:30:07.020044
https://www.nrk.no/urix/russiske-bellona-medarbeidere-frykter-for-familien-1.16379813,2023-04-20 00:30:07.107287
https://www.nrk.no/trondelag/barn-pakjort-av-bil-pa-lade-i-trondheim-1.16380391,2023-04-20 00:30:07.646083
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380478.1.16380478,2023-04-20 00:30:07.888612
https://www.nrk.no/kultur/xl/evnen-var-til-a-fokusere-er-stjalet-av-silicon-valley_-sier-forfatter-johann-hari-1.16230840,2023-04-20 00:30:08.104268
https://www.nrk.no/tromsogfinnmark/xl/ann-hilde-albertsen-og-christian-ottesen-pa-reinoya-i-nord-troms-er-bonder-pa-lant-tid-1.15598417,2023-04-20 00:30:09.175541
https://www.nrk.no/tromsogfinnmark/politiet-far-ikke-stotte-til-strengere-regler-for-russiske-fiskere-1.16378891,2023-04-20 00:30:09.481805
https://www.nrk.no/dokumentar/xl/barna-som-fikk-skylda-for-venninnens-dod-1.15721973,2023-04-20 00:30:09.533716
https://www.nrk.no/kultur/xl/i-skuggen-av-gustav-vigeland-brukte-tre-steinhoggarar-14-ar-pa-monolitten-1.15940146,2023-04-20 00:30:09.677653
https://www.nrk.no/vestfoldogtelemark/post-nord-stopper-driften-hvis-streiken-fortsetter-i-morgen-1.16380871,2023-04-20 08:48:33.118827
https://www.nrk.no/urix/nato-sjef-jens-stoltenberg-pa-besok-i-kyiv-1.16380992,2023-04-20 08:48:33.864104
https://www.nrk.no/norge/skjaeran-i-spill-_-finnmark-vil-ha-helga-1.16380981,2023-04-20 08:48:33.968851
https://www.nrk.no/trondelag/sant-og-usant-om-prevensjon-for-kvinner-1.16271108,2023-04-20 08:48:34.010171
https://www.nrk.no/vestland/hamnespy-spreier-seg-langs-kysten-1.16380904,2023-04-20 08:48:34.306813
https://www.nrk.no/vestland/kjempar-mot-hytteveg-tvers-over-innmarka-til-fire-gardar-1.16355072,2023-04-20 08:48:34.414548
https://www.nrk.no/urix/nasa_-mystisk-lys-over-kyiv-var-ikkje-var-satellitt-1.16380761,2023-04-20 08:48:34.443287
https://www.nrk.no/innlandet/eldre-ektepar-ble-knivdrept-pa-otta-i-gudbrandsdalen-av-psykisk-syk-nabo-1.16378894,2023-04-20 08:48:34.870160
https://www.nrk.no/vestland/to-garasjar-trefte-av-ras-i-hardanger_-_-steinar-pa-storrelse-med-ein-atv-1.16380754,2023-04-20 08:48:35.185164
https://www.nrk.no/tromsogfinnmark/elever-og-lektorforeningen-forventer-foringer-pa-chatgpt-pa-plass-i-skolen-1.16380001,2023-04-20 08:48:35.357213
https://www.nrk.no/sapmi/_-in-go-leat-doarvai-sapmela__-1.16380740,2023-04-20 08:48:35.421956
https://www.nrk.no/nyheter/over-85-dode-og-mer-enn-300-ble-skadd-under-pengeutdeling-i-jemen-1.16380664,2023-04-20 08:48:35.797101
https://www.nrk.no/sapmi/sametinget-har-skjerpet-kontrollen-med-valgmanntallet-1.16378485,2023-04-20 08:48:35.917609
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16380792.1.16380792,2023-04-20 08:48:36.435112
https://www.nrk.no/urix/67-millioner-barn-falt-ut-av-vaksineringsprogrammer-pa-grunn-av-covid-19-1.16380662,2023-04-20 08:48:36.543265
https://www.nrk.no/urix/lovlig-i-bare-34-land_-stor-debatt-om-likekjonnet-ekteskap-i-india-1.16378024,2023-04-20 08:48:36.863360
https://www.nrk.no/kultur/norsk-serie-fikk-pris-for-beste-musikk-og-beste-serie-i-cannes-1.16380660,2023-04-20 08:48:36.869883
https://www.nrk.no/mr/mann-funnen-skadd-pa-gata-i-kristiansund-med-det-som-truleg-er-stikkskadar-1.16380696,2023-04-20 08:48:36.897251
https://www.nrk.no/nyheter/avtroppende-hoyesterettsdommer-skoghoy-far-kritikk-av-tilsynsutvalget-for-dommere-1.16381391,2023-04-20 12:10:49.915704
https://www.nrk.no/sport/peder-kongshaug-reagerer-pa-nederlandsk-behandling_-_-hersar-rundt-med-oss-1.16373452,2023-04-20 12:10:50.730978
https://www.nrk.no/nyheter/mann-i-40-arene-domt-til-12-ars-fengsel-for-drap-med-stekegaffel-1.16381170,2023-04-20 12:10:50.746828
https://www.nrk.no/rogaland/har-funnet-vikingskip-fra-700-tallet-og-ny-grav-pa-karmoy-1.16380879,2023-04-20 12:10:50.804342
https://www.nrk.no/norge/klimaendringer-oker-risikoen-for-nye-sykdommer-1.16363498,2023-04-20 12:10:51.055800
https://www.nrk.no/rogaland/hubro-blir-grilla-av-gamle-t-forma-straumstolpar-1.16360265,2023-04-20 12:10:51.503777
https://www.nrk.no/mat/poke-med-reker-1.14024382,2023-04-20 12:10:52.028727
https://www.nrk.no/vestfoldogtelemark/elsparkesykkel-funnet-pa-togsporet-pa-vestfoldbanen-1.16380923,2023-04-20 12:10:52.052304
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16381084.1.16381084,2023-04-20 12:10:52.170443
https://www.nrk.no/nyheter/?festet=1.16380871#festet,2023-04-20 12:10:52.443616
https://www.nrk.no/nordland/bensinpriser-i-vaeret-mens-dieselpriser-holder-seg-nede-i-bodo-1.16381056,2023-04-20 12:10:52.641105
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16381247.1.16381247,2023-04-20 12:10:52.875966
https://www.nrk.no/norge/tabbekveld-sevilla-slo-ut-manchester-united-1.16382018,2023-04-21 00:31:00.329742
https://www.nrk.no/norge/milliardaerer_-_-har-ikke-rad-til-a-bo-i-norge-1.16381687,2023-04-21 00:31:00.639164
https://www.nrk.no/urix/prinsesse_-politiker-og-playboy-modell-kastet-ut-av-beromt-villa-i-roma-1.16381788,2023-04-21 00:31:01.369377
https://www.nrk.no/urix/kina-er-snart-ikke-lenger-verdens-meste-folkerike-land_-_-vi-gar-for-kvalitet-1.16381352,2023-04-21 00:31:01.380397
https://www.nrk.no/urix/generalsekretaerens-besok-i-kyiv-var-overraskende_-men-ikke-uventet-1.16381711,2023-04-21 00:31:01.438690
https://www.nrk.no/kultur/utan-mat-og-drikke-1.16378677,2023-04-21 00:31:01.595117
https://www.nrk.no/sorlandet/parafin-sol-forsoplar-skjergarden-i-lillesand-1.16381017,2023-04-21 00:31:01.678613
https://www.nrk.no/anmeldelser/anmeldelse_-_bli-hos-meg_-av-hanne-orstavik-1.16378327,2023-04-21 00:31:02.027820
https://www.nrk.no/nyheter/deadline_-droppar-siktinga-mot-alec-baldwin-1.16381996,2023-04-21 00:31:02.486667
https://www.nrk.no/tromsogfinnmark/vil-kaste-ut-fartoy-som-driver-ulovlig-etterretning-1.16381451,2023-04-21 00:31:02.880026
https://www.nrk.no/vestland/streiken-mellom-nho-og-lo-er-over_-_-dette-kom-plutselig-1.16381518,2023-04-21 00:31:03.051124
https://www.nrk.no/sport/her-gar-det-galt-midt-i-vm-_-na-venter-operasjon-for-ane-appelkvist-stenseth-1.16381081,2023-04-21 00:31:03.057029
https://www.nrk.no/vestfoldogtelemark/ap-kraftig-tilbake-i-den-forste-bymalinga-i-ar-1.16378138,2023-04-21 00:31:03.937054
https://www.nrk.no/ytring/det-er-ikke-mer-tvang-vi-trenger-na-1.16364150,2023-04-21 00:31:03.937184
