name,latitude,longitude,type,published,gathered,url
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-25 00:31:26.963245,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-25 00:31:26.963253,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-25 00:31:26.963261,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-25 00:31:26.963269,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-25 00:31:26.963276,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-25 00:31:26.963284,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-25 00:31:26.963291,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-25 00:31:26.963299,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-25 00:31:26.963306,https://www.nrk.no/nyheter/lo-stat-og-spekter-er-enige-i-de-sentrale-forhandlingene-for-over-50.000--1.16385851
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-25 00:31:26.963315,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-25 00:31:26.963322,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-25 00:31:26.963328,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-25 00:31:26.963335,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-25 00:31:26.963342,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-25 00:31:26.963349,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-25 00:31:26.963356,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-25 00:31:26.963374,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-25 00:31:26.963381,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-25 00:31:26.963388,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-25 00:31:26.963394,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Sør,60.223645867561061,11.753809128115085,Kommune,Unknown,2023-04-25 00:31:26.963401,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Kinn,61.603155203024322,4.869225447676082,Kommune,Unknown,2023-04-25 00:31:26.963408,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Asker,59.683190172978279,10.476686113210187,Kommune,Unknown,2023-04-25 00:31:26.963415,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-25 00:31:26.963421,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Sande,62.279613966135571,5.318515671452649,Kommune,Unknown,2023-04-25 00:31:26.963428,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Fredrikstad,59.215920902593609,10.871904161116440,Kommune,Unknown,2023-04-25 00:31:26.963434,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-25 00:31:26.963441,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385874.1.16385874
Agder,58.533697190544508,7.710662305515249,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963450,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Oslo,59.975392335668623,10.738759025694977,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963456,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963463,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963470,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963478,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Trøndelag,63.911749884246412,10.899119444670195,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963485,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Rogaland,59.035166461243975,5.868373444721857,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963492,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Innlandet,61.439147777644699,10.441060410553726,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963499,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Viken,60.043864112215608,9.972647764726981,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963505,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Nordland,67.123475111553162,13.908069345866942,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963512,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Vestland,60.912912622641649,5.969116966557067,Fylke,15:54-04/24-2023,2023-04-25 00:31:26.963519,https://www.nrk.no/kultur/hvordan-bli-av-kobla-sosiale-medier_-1.16381141
Agder,58.533697190544508,7.710662305515249,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963526,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Oslo,59.975392335668623,10.738759025694977,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963534,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963541,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963549,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963557,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Trøndelag,63.911749884246412,10.899119444670195,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963565,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Rogaland,59.035166461243975,5.868373444721857,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963572,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Innlandet,61.439147777644699,10.441060410553726,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963580,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Viken,60.043864112215608,9.972647764726981,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963587,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Nordland,67.123475111553162,13.908069345866942,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963595,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Vestland,60.912912622641649,5.969116966557067,Fylke,17:05-04/24-2023,2023-04-25 00:31:26.963602,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Nord,60.438027142271977,11.581759132661137,Kommune,17:05-04/24-2023,2023-04-25 00:31:26.963610,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Steinkjer,64.045422070519678,11.510178832349325,Kommune,17:05-04/24-2023,2023-04-25 00:31:26.963617,https://www.nrk.no/norge/23-aring-tiltalt-for-deltakelse-i-terrororganisasjonen-al-qaida-1.16385843
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-25 00:31:26.963625,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-25 00:31:26.963632,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-25 00:31:26.963638,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-25 00:31:26.963645,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-25 00:31:26.963652,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-25 00:31:26.963659,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-25 00:31:26.963666,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-25 00:31:26.963672,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-25 00:31:26.963678,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-25 00:31:26.963685,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-25 00:31:26.963691,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Sør,60.223645867561061,11.753809128115085,Kommune,Unknown,2023-04-25 00:31:26.963710,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Kinn,61.603155203024322,4.869225447676082,Kommune,Unknown,2023-04-25 00:31:26.963717,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Asker,59.683190172978279,10.476686113210187,Kommune,Unknown,2023-04-25 00:31:26.963724,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-25 00:31:26.963730,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Sande,62.279613966135571,5.318515671452649,Kommune,Unknown,2023-04-25 00:31:26.963737,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Fredrikstad,59.215920902593609,10.871904161116440,Kommune,Unknown,2023-04-25 00:31:26.963743,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-25 00:31:26.963750,https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16385835.1.16385835
Agder,58.533697190544508,7.710662305515249,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963759,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Oslo,59.975392335668623,10.738759025694977,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963766,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963773,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963781,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963788,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Trøndelag,63.911749884246412,10.899119444670195,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963796,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Rogaland,59.035166461243975,5.868373444721857,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963804,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Innlandet,61.439147777644699,10.441060410553726,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963811,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Viken,60.043864112215608,9.972647764726981,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963818,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Nordland,67.123475111553162,13.908069345866942,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963826,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Vestland,60.912912622641649,5.969116966557067,Fylke,08:33-06/27-2021,2023-04-25 00:31:26.963833,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Vestre Slidre,61.032474972883975,8.884234758218332,Kommune,08:33-06/27-2021,2023-04-25 00:31:26.963841,https://www.nrk.no/dokumentar/xl/en-bonde-forteller_-derfor-sviktet-jeg-dyrene-mine-1.15550931
Agder,58.533697190544508,7.710662305515249,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963849,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Oslo,59.975392335668623,10.738759025694977,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963856,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963862,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963869,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963876,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Trøndelag,63.911749884246412,10.899119444670195,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963883,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Rogaland,59.035166461243975,5.868373444721857,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963890,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Innlandet,61.439147777644699,10.441060410553726,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963896,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Viken,60.043864112215608,9.972647764726981,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963903,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Nordland,67.123475111553162,13.908069345866942,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963909,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Vestland,60.912912622641649,5.969116966557067,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.963915,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Årdal,61.290128277993787,7.805808433046808,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963922,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Ørsta,62.236667588732765,6.331445538140756,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963930,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Kvam,60.371781995161136,6.134570333716988,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963937,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Molde,62.760510419088050,7.533390871603315,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963944,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Ålesund,62.727362605814946,6.325934371724508,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963951,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Rauma,62.402918026552065,7.956229222133380,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963959,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Haugesund,59.470297789523585,5.195645569537758,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963965,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Kristiansund,63.253000757977183,7.447023625449559,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.963972,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Åndalsnes,62.568169200000000,7.686762100000000,town,08:31-09/25-2021,2023-04-25 00:31:26.963980,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Longyearbyen,78.223155800000001,15.646365599999999,town,08:31-09/25-2021,2023-04-25 00:31:26.963987,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Svalbard,78.719851899999995,20.349332799999999,region,08:31-09/25-2021,2023-04-25 00:31:26.963994,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.964001,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,08:31-09/25-2021,2023-04-25 00:31:26.964008,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Molde,62.760510419088050,7.533390871603315,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.964015,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Ålesund,62.727362605814946,6.325934371724508,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.964022,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Kristiansund,63.253000757977183,7.447023625449559,Kommune,08:31-09/25-2021,2023-04-25 00:31:26.964029,https://www.nrk.no/mr/xl/da-tom-cruise-kom-til-verma-1.15634454
Agder,58.533697190544508,7.710662305515249,Fylke,11:53-08/07-2022,2023-04-25 00:31:26.964036,https://www.nrk.no/kultur/xl/veslemoy-narvesen-er-noregs-nye-super-trommis-1.16037851
Oslo,59.975392335668623,10.738759025694977,Fylke,11:53-08/07-2022,2023-04-25 00:31:26.964055,https://www.nrk.no/kultur/xl/veslemoy-narvesen-er-noregs-nye-super-trommis-1.16037851
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,11:53-08/07-2022,2023-04-25 00:31:26.964063,https://www.nrk.no/kultur/xl/veslemoy-narvesen-er-noregs-nye-super-trommis-1.16037851
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,11:53-08/07-2022,2023-04-25 00:31:26.964070,https://www.nrk.no/kultur/xl/veslemoy-narvesen-er-noregs-nye-super-trommis-1.16037851
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,11:53-08/07-2022,2023-04-25 00:31:26.964078,https://www.nrk.no/kultur/xl/veslemoy-narvesen-er-noregs-nye-super-trommis-1.16037851
